ArrayTaskID RA DEC PX PMRA PMDEC POSEPOCH
218 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.1521722168243835 1.11310244476714 57849.0
219 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.0465098775371615 0.06706353456507053 57849.0
220 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.0465098775371615 0.3285732621155879 57849.0
221 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.0465098775371615 0.5900829896661053 57849.0
222 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.0465098775371615 0.8515927172166227 57849.0
223 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.0465098775371615 1.11310244476714 57849.0
224 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.2578345561116056 0.06706353456507053 57849.0
225 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.2578345561116056 0.3285732621155879 57849.0
226 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.2578345561116056 0.5900829896661053 57849.0
227 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.2578345561116056 0.8515927172166227 57849.0
228 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.1521722168243835 0.06706353456507053 57849.0
229 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.1521722168243835 0.3285732621155879 57849.0
230 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.1521722168243835 0.5900829896661053 57849.0
231 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.1521722168243835 0.8515927172166227 57849.0
232 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.1521722168243835 1.11310244476714 57849.0
233 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.0465098775371615 0.06706353456507053 57849.0
234 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.0465098775371615 0.3285732621155879 57849.0
235 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.0465098775371615 0.5900829896661053 57849.0
236 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.0465098775371615 0.8515927172166227 57849.0
237 0:30:27.4249447 4:51:39.7162 2.95984364602455 -6.0465098775371615 1.11310244476714 57849.0
238 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.2578345561116056 0.06706353456507053 57849.0
239 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.2578345561116056 0.3285732621155879 57849.0
240 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.2578345561116056 0.5900829896661053 57849.0
241 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.2578345561116056 0.8515927172166227 57849.0
242 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.1521722168243835 0.06706353456507053 57849.0
243 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.1521722168243835 0.3285732621155879 57849.0
244 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.1521722168243835 0.5900829896661053 57849.0
245 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.1521722168243835 0.8515927172166227 57849.0
246 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.1521722168243835 1.11310244476714 57849.0
247 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.0465098775371615 0.06706353456507053 57849.0
248 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.0465098775371615 0.3285732621155879 57849.0
249 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.0465098775371615 0.5900829896661053 57849.0
250 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.0465098775371615 0.8515927172166227 57849.0
251 0:30:27.4249447 4:51:39.7162 3.042303783374286 -6.0465098775371615 1.11310244476714 57849.0
252 0:30:27.4249447 4:51:39.7162 3.1247639207240216 -6.2578345561116056 0.06706353456507053 57849.0
253 0:30:27.4249447 4:51:39.7162 3.1247639207240216 -6.2578345561116056 0.3285732621155879 57849.0
254 0:30:27.4249447 4:51:39.7162 3.1247639207240216 -6.2578345561116056 0.5900829896661053 57849.0
255 0:30:27.4249447 4:51:39.7162 3.1247639207240216 -6.2578345561116056 0.8515927172166227 57849.0
256 0:30:27.4249447 4:51:39.7162 3.1247639207240216 -6.1521722168243835 0.06706353456507053 57849.0
257 0:30:27.4249447 4:51:39.7162 3.1247639207240216 -6.1521722168243835 0.3285732621155879 57849.0
